# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	2576326	2576946	+	MJEBLD_02461	hdeD	HdeD protein	COG:COG3247, COG:R, RefSeq:WP_011165292.1, SO:0001217, UniParc:UPI00002251A5, UniRef:UniRef100_Q6MJ72, UniRef:UniRef50_Q6MJ72, UniRef:UniRef90_Q6MJ72
contig_1	cds	2576984	2577934	+	MJEBLD_02462		hypothetical protein	RefSeq:WP_011165291.1, SO:0001217, UniParc:UPI00002251A4, UniRef:UniRef100_Q6MJ73, UniRef:UniRef50_K7ZBQ1, UniRef:UniRef90_K7ZBQ1
contig_1	cds	2578082	2578276	+	MJEBLD_02463		hypothetical protein	RefSeq:WP_038450157.1, SO:0001217, UniParc:UPI0002EE0A22, UniRef:UniRef100_Q6MJ74, UniRef:UniRef50_K7YXY5, UniRef:UniRef90_K7YXY5
contig_1	cds	2578440	2579972	+	MJEBLD_02464	ycbB	Putative amidase	COG:COG2989, COG:M, RefSeq:WP_011165289.1, SO:0001217, UniParc:UPI00002251A2, UniRef:UniRef100_Q6MJ75, UniRef:UniRef50_K7ZGI6, UniRef:UniRef90_K7ZGI6
contig_1	cds	2580057	2581349	+	MJEBLD_02465		Bdellovibrio beta-sandwich domain-containing protein	RefSeq:WP_226987827.1, SO:0001217, UniParc:UPI001D051900, UniRef:UniRef100_Q6MJ76, UniRef:UniRef50_A0A514X1X2, UniRef:UniRef90_Q6MJ76
contig_1	cds	2581425	2582276	-	MJEBLD_02466	ybjT	Putative oxidoreductase	COG:COG0702, COG:R, RefSeq:WP_011165287.1, SO:0001217, UniParc:UPI00002251A0, UniRef:UniRef100_Q6MJ77, UniRef:UniRef50_A0A085GKC6, UniRef:UniRef90_Q6MJ77
contig_1	cds	2582380	2583270	+	MJEBLD_02467	lysR	HTH lysR-type domain-containing protein	COG:COG0583, COG:K, RefSeq:WP_011165286.1, SO:0001217, UniParc:UPI000022519F, UniRef:UniRef100_Q6MJ78, UniRef:UniRef50_A0A1Z3N682, UniRef:UniRef90_A0A1Z3N682
contig_1	cds	2583317	2583697	-	MJEBLD_02468		hypothetical protein	RefSeq:WP_011165285.1, SO:0001217, UniParc:UPI000022519E, UniRef:UniRef100_Q6MJ79, UniRef:UniRef50_K7Z0I4, UniRef:UniRef90_Q6MJ79
contig_1	cds	2583766	2584632	+	MJEBLD_02469		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_Q6MJ80, UniRef:UniRef90_Q6MJ80
contig_1	cds	2584636	2585934	-	MJEBLD_02470		hypothetical protein	RefSeq:WP_011165283.1, SO:0001217, UniParc:UPI000022519C, UniRef:UniRef100_Q6MJ81, UniRef:UniRef50_A0A150WMB6, UniRef:UniRef90_Q6MJ81
contig_1	cds	2585947	2586447	-	MJEBLD_02471		Ricin B lectin domain-containing protein	RefSeq:WP_038450143.1, SO:0001217, UniParc:UPI0002E37F86, UniRef:UniRef100_A0A1Z3N634, UniRef:UniRef50_K7Z0I0, UniRef:UniRef90_K7Z0I0
contig_1	cds	2586582	2587808	+	MJEBLD_02472	pepT	peptidase T	COG:COG2195, COG:E, EC:3.4.11.4, GO:0006508, GO:0008270, GO:0045148, KEGG:K01258, RefSeq:WP_041583608.1, SO:0001217, UniParc:UPI0002E994F5, UniRef:UniRef100_Q6MJ83, UniRef:UniRef50_Q92VT5, UniRef:UniRef90_K7ZBP8
contig_1	tRNA	2588000	2588076	+	MJEBLD_02473	trnR	tRNA-Arg(tct)	SO:0001036
contig_1	cds	2588101	2588664	-	MJEBLD_02474	hemG	Protoporphyrinogen oxidase	COG:COG4635, COG:H, EC:1.3.5.3, KEGG:K00230, RefSeq:WP_011165280.1, SO:0001217, UniParc:UPI0000225199, UniRef:UniRef100_Q6MJ84, UniRef:UniRef50_Q6MJ84, UniRef:UniRef90_Q6MJ84
contig_1	cds	2588833	2589798	-	MJEBLD_02475		hypothetical protein	RefSeq:WP_011165279.1, SO:0001217, UniParc:UPI0000225198, UniRef:UniRef100_Q6MJ85, UniRef:UniRef50_Q6MJ85, UniRef:UniRef90_Q6MJ85
contig_1	cds	2589912	2590757	-	MJEBLD_02476	brkB	Ribonuclease BN	COG:COG1295, COG:S, SO:0001217, UniRef:UniRef50_Q6MJ86, UniRef:UniRef90_Q6MJ86
contig_1	cds	2590696	2591601	-	MJEBLD_02477	gloB	Putative metal-dependent hydrolase	COG:COG0491, COG:R, RefSeq:WP_050792926.1, SO:0001217, UniParc:UPI00030C4B34, UniRef:UniRef100_UPI00030C4B34, UniRef:UniRef50_A0A317JMG1, UniRef:UniRef90_K7YXX4
contig_1	cds	2591576	2592346	-	MJEBLD_02478	plsC	Acyltransferase family protein	COG:COG0204, COG:I, RefSeq:WP_011165276.1, SO:0001217, UniParc:UPI0000225195, UniRef:UniRef100_Q6MJ88, UniRef:UniRef50_A0A2M6X532, UniRef:UniRef90_Q6MJ88
contig_1	cds	2592343	2593287	-	MJEBLD_02479	ynbB	Putative phosphatidate cytidiltransferase	COG:COG4589, COG:R, EC:2.7.7.41, KEGG:K00981, RefSeq:WP_011165275.1, SO:0001217, UniParc:UPI0000225194, UniRef:UniRef100_Q6MJ89, UniRef:UniRef50_Q6MJ89, UniRef:UniRef90_Q6MJ89
contig_1	cds	2593287	2594645	-	MJEBLD_02480	atoC	Transcriptional regulator	COG:COG2204, COG:T, RefSeq:WP_011165274.1, SO:0001217, UniParc:UPI0000225193, UniRef:UniRef100_Q6MJ90, UniRef:UniRef50_A0A2D6A0U5, UniRef:UniRef90_Q6MJ90
contig_1	cds	2594756	2595961	+	MJEBLD_02481	serA	phosphoglycerate dehydrogenase	COG:COG0111, COG:H, EC:1.1.1.95, GO:0016616, GO:0051287, RefSeq:WP_011165273.1, SO:0001217, UniParc:UPI0000225192, UniRef:UniRef100_Q6MJ91, UniRef:UniRef50_P0A9T0, UniRef:UniRef90_K7ZBP5
contig_1	cds	2595958	2598684	-	MJEBLD_02482		Fibronectin type-III domain-containing protein	RefSeq:WP_231839181.1, SO:0001217, UniParc:UPI0002FE58D9, UniRef:UniRef100_UPI0002FE58D9, UniRef:UniRef50_Q6MJ92, UniRef:UniRef90_Q6MJ92
contig_1	cds	2598818	2600203	-	MJEBLD_02483	glcD	Oxidoreductase	COG:C, COG:COG0277, RefSeq:WP_011165271.1, SO:0001217, UniParc:UPI0000225190, UniRef:UniRef100_Q6MJ93, UniRef:UniRef50_A4VGK4, UniRef:UniRef90_K7ZGI1
contig_1	cds	2600215	2600421	-	MJEBLD_02484		Inner membrane protein YgaP-like transmembrane domain-containing protein	RefSeq:WP_011165270.1, SO:0001217, UniParc:UPI000022518F, UniRef:UniRef100_Q6MJ94, UniRef:UniRef50_Q6MJ94, UniRef:UniRef90_Q6MJ94
contig_1	cds	2600423	2600728	-	MJEBLD_02485	grxD	Grx4 family monothiol glutaredoxin	COG:COG0278, COG:O, GO:0009055, RefSeq:WP_011165269.1, SO:0001217, UniParc:UPI000022518E, UniRef:UniRef100_Q6MJ95, UniRef:UniRef50_A4RRR6, UniRef:UniRef90_Q6MJ95
contig_1	cds	2600743	2600958	-	MJEBLD_02486	ibaG	BolA family transcriptional regulator	COG:COG5007, COG:T, RefSeq:WP_226987824.1, SO:0001217, UniParc:UPI0003164174, UniRef:UniRef100_Q6MJ96, UniRef:UniRef50_M4VDF4, UniRef:UniRef90_K7ZBP3
contig_1	cds	2601106	2603043	+	MJEBLD_02487	mdoB	Putative sulfatase	COG:COG1368, COG:M, RefSeq:WP_041583763.1, SO:0001217, UniParc:UPI00059F872B, UniRef:UniRef100_Q6MJ97, UniRef:UniRef50_A0A942DSR5, UniRef:UniRef90_K7YXW4
contig_1	cds	2603045	2603458	-	MJEBLD_02488	cBS-CP12	Putative inosine-5'-monophosphate dehydrogenase protein	COG:COG5792, COG:CT, RefSeq:WP_011165266.1, SO:0001217, UniParc:UPI000022518B, UniRef:UniRef100_Q6MJ98, UniRef:UniRef50_Q6MJ98, UniRef:UniRef90_Q6MJ98
contig_1	cds	2603586	2604194	+	MJEBLD_02489		DUF4337 domain-containing protein	RefSeq:WP_038450131.1, SO:0001217, UniParc:UPI00045C06A9, UniRef:UniRef100_UPI00045C06A9, UniRef:UniRef50_K7YRL6, UniRef:UniRef90_K7YRL6
contig_1	cds	2604191	2604877	-	MJEBLD_02490	pilZ	PilZ domain-containing protein	RefSeq:WP_011165263.1, SO:0001217, UniParc:UPI0000225188, UniRef:UniRef100_Q6MJA1, UniRef:UniRef50_Q6MJA1, UniRef:UniRef90_Q6MJA1
contig_1	cds	2604879	2606021	-	MJEBLD_02491	crp	Cyclic nucleotide-binding domain-containing protein	COG:COG0664, COG:T, RefSeq:WP_011165262.1, SO:0001217, UniParc:UPI0000225187, UniRef:UniRef100_Q6MJA2, UniRef:UniRef50_A0A1Z3N652, UniRef:UniRef90_A0A1Z3N652
contig_1	cds	2606132	2606470	+	MJEBLD_02492	mcrA	Putative membrane protein	COG:COG1403, COG:V, RefSeq:WP_041583607.1, SO:0001217, UniParc:UPI00030600AE, UniRef:UniRef100_Q6MJA3, UniRef:UniRef50_K7YXW2, UniRef:UniRef90_Q6MJA3
contig_1	cds	2606480	2607244	-	MJEBLD_02493	hisJ	Putative ABC-type amino acid transport periplasmic protein	COG:COG0834, COG:ET, SO:0001217, UniParc:UPI0000225185, UniRef:UniRef100_Q6MJA4, UniRef:UniRef50_K7ZGH8, UniRef:UniRef90_Q6MJA4
contig_1	cds	2607273	2607926	-	MJEBLD_02494		hypothetical protein	RefSeq:WP_041583606.1, SO:0001217, UniParc:UPI0005A0EC12, UniRef:UniRef100_Q6MJA5, UniRef:UniRef50_K7YRL3, UniRef:UniRef90_Q6MJA5
contig_1	cds	2608029	2612942	-	MJEBLD_02495		Putative hemagglutinin/hemolysin-related protein	RefSeq:WP_011165258.1, SO:0001217, UniParc:UPI0000225183, UniRef:UniRef100_Q6MJA6, UniRef:UniRef50_Q6MJA6, UniRef:UniRef90_Q6MJA6
contig_1	cds	2613018	2614241	-	MJEBLD_02496		HTTM domain-containing protein	RefSeq:WP_011165257.1, SO:0001217, UniParc:UPI0000225182, UniRef:UniRef100_Q6MJA7, UniRef:UniRef50_K7Z0G1, UniRef:UniRef90_Q6MJA7
contig_1	cds	2614238	2614675	-	MJEBLD_02497	dotG	Pentapeptide repeat-containing protein	COG:COG1357, COG:U, RefSeq:WP_011165256.1, SO:0001217, UniParc:UPI0000225181, UniRef:UniRef100_Q6MJA8, UniRef:UniRef50_K7ZBP1, UniRef:UniRef90_Q6MJA8
contig_1	cds	2614676	2616556	-	MJEBLD_02498		Cell wall surface anchor family protein	RefSeq:WP_011165255.1, SO:0001217, UniParc:UPI0000225180, UniRef:UniRef100_Q6MJA9, UniRef:UniRef50_Q6MJA9, UniRef:UniRef90_Q6MJA9
contig_1	cds	2616696	2617055	-	MJEBLD_02499		hypothetical protein	
contig_1	cds	2617436	2618068	+	MJEBLD_02500		Lipoprotein	RefSeq:WP_011165253.1, SO:0001217, UniParc:UPI000022517E, UniRef:UniRef100_Q6MJB1, UniRef:UniRef50_K7YRK8, UniRef:UniRef90_Q6MJB1
contig_1	cds	2618058	2619329	-	MJEBLD_02501	pQQ	Putative serine/threonine protein kinase	COG:COG1520, COG:M, RefSeq:WP_011165252.1, SO:0001217, UniParc:UPI000022517D, UniRef:UniRef100_Q6MJB2, UniRef:UniRef50_A0A0B8WHV3, UniRef:UniRef90_Q6MJB2
contig_1	cds	2619326	2620477	-	MJEBLD_02502		HTTM domain-containing protein	RefSeq:WP_011165251.1, SO:0001217, UniParc:UPI000022517C, UniRef:UniRef100_Q6MJB3, UniRef:UniRef50_K7ZBN9, UniRef:UniRef90_Q6MJB3
contig_1	cds	2620474	2620911	-	MJEBLD_02503	dotG	Pentapeptide repeat-containing protein	COG:COG1357, COG:U, RefSeq:WP_157865716.1, SO:0001217, UniParc:UPI0002FCB9EC, UniRef:UniRef100_Q6MJB4, UniRef:UniRef50_Q6MJB4, UniRef:UniRef90_Q6MJB4
contig_1	cds	2621145	2624423	+	MJEBLD_02504		Putative fibronectin type III domain protein	SO:0001217, UniRef:UniRef50_A0A150WU84, UniRef:UniRef90_Q6MJB5
contig_1	cds	2624607	2626376	+	MJEBLD_02505		DNA topoisomerase VI subunit B	COG:COG1389, COG:L, EC:5.6.2.2, KEGG:K03167, RefSeq:WP_011165248.1, SO:0001217, UniParc:UPI0000225179, UniRef:UniRef100_Q6MJB6, UniRef:UniRef50_A0A1F3TXV1, UniRef:UniRef90_A0A150WNL2
contig_1	cds	2626376	2627539	+	MJEBLD_02506	spo11	DNA topoisomerase (ATP-hydrolyzing)	COG:COG1697, COG:L, RefSeq:WP_011165247.1, SO:0001217, UniParc:UPI0000225178, UniRef:UniRef100_Q6MJB7, UniRef:UniRef50_Q6MJB7, UniRef:UniRef90_Q6MJB7
contig_1	cds	2627845	2628243	+	MJEBLD_02507		hypothetical protein	RefSeq:WP_048349768.1, SO:0001217, UniParc:UPI00030D0FDA, UniRef:UniRef100_Q6MJB9, UniRef:UniRef50_K7ZBN7, UniRef:UniRef90_Q6MJB9
contig_1	cds	2628240	2628881	-	MJEBLD_02508	trmN6	Putative O-methyltransferase	COG:COG4123, COG:J, RefSeq:WP_011165244.1, SO:0001217, UniParc:UPI0000225175, UniRef:UniRef100_Q6MJC0, UniRef:UniRef50_A0A150WPW4, UniRef:UniRef90_Q6MJC0
contig_1	cds	2629038	2629706	+	MJEBLD_02509	tonB	Siderophore-mediated iron transport protein	COG:COG0810, COG:M, KEGG:K03832, RefSeq:WP_144313868.1, SO:0001217, UniParc:UPI00045C1183, UniRef:UniRef100_Q6MJC1, UniRef:UniRef50_K7ZGH4, UniRef:UniRef90_Q6MJC1
contig_1	cds	2629761	2631338	-	MJEBLD_02510	arnT	Glycosyltransferase RgtA/B/C/D-like domain-containing protein	COG:COG1807, COG:M, RefSeq:WP_011165242.1, SO:0001217, UniParc:UPI0000225173, UniRef:UniRef100_Q6MJC2, UniRef:UniRef50_K7YRK3, UniRef:UniRef90_K7YRK3
contig_1	cds	2631426	2632466	+	MJEBLD_02511	ulaG	Hypothetical metallo hydrolase	COG:COG2220, COG:G, EC:3.1.4.54, KEGG:K13985, RefSeq:WP_048349876.1, SO:0001217, UniParc:UPI000313079E, UniRef:UniRef100_Q6MJC3, UniRef:UniRef50_A0AA46T714, UniRef:UniRef90_Q6MJC3
contig_1	cds	2632481	2633899	+	MJEBLD_02512	aspA	aspartate ammonia-lyase	COG:COG1027, COG:E, EC:4.3.1.1, GO:0006520, GO:0008797, KEGG:K01744, RefSeq:WP_038450101.1, SO:0001217, UniParc:UPI0002FD1C35, UniRef:UniRef100_Q6MJC4, UniRef:UniRef50_P44324, UniRef:UniRef90_Q6MJC4
contig_1	cds	2633896	2634930	-	MJEBLD_02513	yccC	Integral membrane bound transporter domain-containing protein	COG:COG1289, COG:S, RefSeq:WP_011165239.1, SO:0001217, UniParc:UPI0000225170, UniRef:UniRef100_Q6MJC5, UniRef:UniRef50_K7YXU5, UniRef:UniRef90_Q6MJC5
contig_1	cds	2635011	2635874	-	MJEBLD_02514	hisJ	Putative ABC amino acid transporter solute binding protein	COG:COG0834, COG:ET, RefSeq:WP_011165238.1, SO:0001217, UniParc:UPI000022516F, UniRef:UniRef100_Q6MJC6, UniRef:UniRef50_Q6MJC6, UniRef:UniRef90_Q6MJC6
contig_1	cds	2635920	2637104	+	MJEBLD_02515	rtcB	3'-phosphate/5'-hydroxy nucleic acid ligase	COG:COG1690, COG:J, RefSeq:WP_050792925.1, SO:0001217, UniParc:UPI0002DBF2E5, UniRef:UniRef100_Q6MJC7, UniRef:UniRef50_A0A177HE35, UniRef:UniRef90_K7YRK0
contig_1	cds	2637101	2637580	-	MJEBLD_02516		hypothetical protein	RefSeq:WP_011165236.1, SO:0001217, UniParc:UPI000022516D, UniRef:UniRef100_Q6MJC8, UniRef:UniRef50_A0A514X217, UniRef:UniRef90_K7Z0E7
contig_1	cds	2637731	2638327	-	MJEBLD_02517		Secreted protein	RefSeq:WP_011165235.1, SO:0001217, UniParc:UPI000022516C, UniRef:UniRef100_Q6MJC9, UniRef:UniRef50_A0A1Z3N6A5, UniRef:UniRef90_A0A1Z3N6A5
contig_1	cds	2638410	2639159	-	MJEBLD_02518		Secreted protein	SO:0001217, UniRef:UniRef50_A0A150WFS5, UniRef:UniRef90_A0A1Z3ND54
contig_1	cds	2639267	2641903	-	MJEBLD_02519	mASE1	histidine kinase	COG:COG3447, COG:T, RefSeq:WP_011165233.1, SO:0001217, UniParc:UPI000022516A, UniRef:UniRef100_Q6MJD1, UniRef:UniRef50_K7ZGH2, UniRef:UniRef90_Q6MJD1
contig_1	cds	2642024	2642533	+	MJEBLD_02520	gloA	lactoylglutathione lyase	COG:COG0346, COG:Q, EC:4.4.1.5, GO:0004462, GO:0046872, GO:0051596, RefSeq:WP_011165232.1, SO:0001217, UniParc:UPI0000225169, UniRef:UniRef100_Q6MJD2, UniRef:UniRef50_A0A418NS44, UniRef:UniRef90_Q6MJD2
contig_1	cds	2642538	2643290	+	MJEBLD_02521	mtgA	monofunctional biosynthetic peptidoglycan transglycosylase	COG:COG0744, COG:M, EC:2.4.99.28, GO:0005886, GO:0008360, GO:0008955, GO:0009252, GO:0009274, GO:0016020, GO:0016763, GO:0071555, KEGG:K03814, RefSeq:WP_011165231.1, SO:0001217, UniParc:UPI0000225168, UniRef:UniRef100_Q3V7R3, UniRef:UniRef50_Q3V7R3, UniRef:UniRef90_Q3V7R3
contig_1	cds	2643373	2644014	+	MJEBLD_02522	alkZ	AlkZ related	SO:0001217, UniRef:UniRef50_K7YXT8, UniRef:UniRef90_K7YXT8
contig_1	cds	2644101	2645246	+	MJEBLD_02523	capA	Putative capsule biosynthesis protein	COG:COG2843, COG:M, RefSeq:WP_041583602.1, SO:0001217, UniParc:UPI00031635C4, UniRef:UniRef100_Q6MJD4, UniRef:UniRef50_K7ZGH0, UniRef:UniRef90_K7ZGH0
contig_1	cds	2645279	2645773	+	MJEBLD_02524	ybaK	Cys-tRNA(Pro) deacylase	COG:COG2606, COG:J, EC:3.1.1.-, GO:0002161, GO:0043039, KEGG:K03976, RefSeq:WP_011165228.1, SO:0001217, UniParc:UPI0000225165, UniRef:UniRef100_Q6MJD5, UniRef:UniRef50_A0A7Y5M6U1, UniRef:UniRef90_K7YRJ3
contig_1	cds	2645897	2647555	+	MJEBLD_02525	kdpD	histidine kinase	COG:COG2205, COG:T, RefSeq:WP_041583601.1, SO:0001217, UniParc:UPI0002E96C0A, UniRef:UniRef100_Q6MJD6, UniRef:UniRef50_K7Z0E0, UniRef:UniRef90_K7Z0E0
contig_1	cds	2647552	2648355	-	MJEBLD_02526		Protein glutaminase domain-containing protein	SO:0001217, UniParc:UPI0000225163, UniRef:UniRef100_Q6MJD7, UniRef:UniRef50_K7YXT5, UniRef:UniRef90_K7YXT5
contig_1	cds	2648413	2649510	+	MJEBLD_02527	prpF	PrpF family protein	COG:C, COG:COG2828, RefSeq:WP_011165225.1, SO:0001217, UniParc:UPI0000225162, UniRef:UniRef100_Q6MJD8, UniRef:UniRef50_K7ZGG9, UniRef:UniRef90_K7ZGG9
contig_1	cds	2649639	2651192	+	MJEBLD_02528		FAD/NAD(P)-binding domain-containing protein	RefSeq:WP_231839178.1, SO:0001217, UniParc:UPI00030C317D, UniRef:UniRef100_UPI00030C317D, UniRef:UniRef50_A0A1Z3N6A7, UniRef:UniRef90_A0A1Z3N6A7
contig_1	cds	2651286	2652974	+	MJEBLD_02529		histidine kinase	SO:0001217, UniRef:UniRef50_Q6MJE0, UniRef:UniRef90_Q6MJE0
contig_1	cds	2653010	2653651	+	MJEBLD_02530	citB	Two-component response regulator-like protein	COG:COG2197, COG:TK, RefSeq:WP_226987818.1, SO:0001217, UniParc:UPI00045BE9A7, UniRef:UniRef100_Q6MJE1, UniRef:UniRef50_Q6MJE1, UniRef:UniRef90_Q6MJE1
contig_1	cds	2653674	2654207	-	MJEBLD_02531	yceI	Lipid/polyisoprenoid-binding YceI-like domain-containing protein	COG:COG2353, COG:R, RefSeq:WP_011165221.1, SO:0001217, UniParc:UPI000022515E, UniRef:UniRef100_Q6MJE2, UniRef:UniRef50_A0A0K1QCD9, UniRef:UniRef90_Q6MJE2
contig_1	cds	2654330	2654809	-	MJEBLD_02532		Lipoprotein	RefSeq:WP_144313866.1, SO:0001217, UniParc:UPI000304EB60, UniRef:UniRef100_Q6MJE3, UniRef:UniRef50_Q6MJE3, UniRef:UniRef90_Q6MJE3
contig_1	cds	2654970	2656667	+	MJEBLD_02533	maeA	NAD-dependent malic enzyme	COG:C, COG:COG0281, EC:1.1.1.38, GO:0004471, GO:0005829, GO:0006090, GO:0006108, GO:0008948, GO:0046872, GO:0051287, RefSeq:WP_011165219.1, SO:0001217, UniParc:UPI000022515C, UniRef:UniRef100_Q6MJE4, UniRef:UniRef50_Q8ZG09, UniRef:UniRef90_Q6MJE4
contig_1	cds	2656838	2658637	+	MJEBLD_02534	baeS	histidine kinase	COG:COG0642, COG:T, RefSeq:WP_231839177.1, SO:0001217, UniParc:UPI00030BB2B1, UniRef:UniRef100_Q6MJE5, UniRef:UniRef50_Q6MJE5, UniRef:UniRef90_Q6MJE5
contig_1	cds	2658550	2658750	-	MJEBLD_02535		hypothetical protein	
contig_1	cds	2658763	2660193	+	MJEBLD_02536		Peptidase S8/S53 domain-containing protein	RefSeq:WP_231839176.1, SO:0001217, UniParc:UPI000313D2E2, UniRef:UniRef100_Q6MJE6, UniRef:UniRef50_K7ZGG6, UniRef:UniRef90_Q6MJE6
contig_1	cds	2660506	2662584	+	MJEBLD_02537	tar	Methyl-accepting chemotaxis protein	COG:COG0840, COG:T, RefSeq:WP_038450068.1, SO:0001217, UniParc:UPI0002D28B7B, UniRef:UniRef100_Q6MJE7, UniRef:UniRef50_A0A7V9A5P1, UniRef:UniRef90_K7YRI3
contig_1	cds	2662668	2663411	+	MJEBLD_02538	cheR	protein-glutamate O-methyltransferase	COG:COG1352, COG:T, SO:0001217, UniRef:UniRef50_K7Z0D0, UniRef:UniRef90_K7Z0D0
contig_1	cds	2663413	2663883	+	MJEBLD_02539	cheD	putative chemoreceptor glutamine deamidase CheD	COG:COG1871, COG:T, EC:3.5.1.44, GO:0006935, GO:0050568, KEGG:K03411, RefSeq:WP_011165214.1, SO:0001217, UniParc:UPI0000225157, UniRef:UniRef100_Q6MJE9, UniRef:UniRef50_Q6MJE9, UniRef:UniRef90_Q6MJE9
contig_1	cds	2663893	2665368	+	MJEBLD_02540	cheW	CheW-like domain-containing protein	COG:COG0835, COG:T, KEGG:K03408, RefSeq:WP_011165213.1, SO:0001217, UniParc:UPI0000225156, UniRef:UniRef100_Q6MJF0, UniRef:UniRef50_K7YXS6, UniRef:UniRef90_K7YXS6
contig_1	cds	2665409	2665699	-	MJEBLD_02541		EGF-like domain-containing protein	RefSeq:WP_011165212.1, SO:0001217, UniParc:UPI0000225155, UniRef:UniRef100_Q6MJF1, UniRef:UniRef50_Q6MJF1, UniRef:UniRef90_Q6MJF1
contig_1	cds	2665765	2667135	-	MJEBLD_02542		ResB-like domain-containing protein	RefSeq:WP_011165211.1, SO:0001217, UniParc:UPI0000225154, UniRef:UniRef100_Q6MJF2, UniRef:UniRef50_K7ZBM6, UniRef:UniRef90_K7ZBM6
contig_1	cds	2667142	2668521	-	MJEBLD_02543	nrfA	nitrite reductase (cytochrome; ammonia-forming)	COG:COG3303, COG:P, EC:1.7.2.2, KEGG:K03385, RefSeq:WP_011165210.1, SO:0001217, UniParc:UPI0000225153, UniRef:UniRef100_Q6MJF3, UniRef:UniRef50_K6VPY9, UniRef:UniRef90_Q6MJF3
contig_1	cds	2668531	2668986	-	MJEBLD_02544	nrfH	cytochrome c nitrite reductase small subunit	COG:C, COG:COG3005, EC:1.7.2.2, GO:0016020, GO:0022900, KEGG:K15876, RefSeq:WP_011165209.1, SO:0001217, UniParc:UPI0000225152, UniRef:UniRef100_Q6MJF4, UniRef:UniRef50_A0A849WIG1, UniRef:UniRef90_Q6MJF4
contig_1	cds	2669132	2669440	-	MJEBLD_02545		hypothetical protein	RefSeq:WP_011165208.1, SO:0001217, UniParc:UPI0000225151, UniRef:UniRef100_Q6MJF5, UniRef:UniRef50_K7YRH9, UniRef:UniRef90_K7YRH9
contig_1	cds	2669604	2670536	-	MJEBLD_02546		Carbohydrate-binding protein	RefSeq:WP_011165207.1, SO:0001217, UniParc:UPI0000225150, UniRef:UniRef100_Q6MJF6, UniRef:UniRef50_K7YXR1, UniRef:UniRef90_K7YXR1
contig_1	cds	2670629	2671321	-	MJEBLD_02547	rluA	Pseudouridylate synthase, 23S RNA-specific	COG:COG0564, COG:J, RefSeq:WP_011165206.1, SO:0001217, UniParc:UPI000022514F, UniRef:UniRef100_Q6MJF7, UniRef:UniRef50_K7ZGG2, UniRef:UniRef90_K7ZGG2
contig_1	cds	2671400	2671972	-	MJEBLD_02548		hypothetical protein	RefSeq:WP_011165205.1, SO:0001217, UniParc:UPI000022514E, UniRef:UniRef100_Q6MJF8, UniRef:UniRef50_Q6MJF8, UniRef:UniRef90_Q6MJF8
contig_1	cds	2672157	2672372	+	MJEBLD_02549		hypothetical protein	RefSeq:WP_226987815.1, SO:0001217, UniParc:UPI000308B978, UniRef:UniRef100_Q6MJF9, UniRef:UniRef50_K7YXQ8, UniRef:UniRef90_Q6MJF9
contig_1	cds	2672389	2673327	-	MJEBLD_02550	ugpQ	UgpQ protein	COG:COG0584, COG:I, EC:3.1.4.46, KEGG:K01126, RefSeq:WP_011165203.1, SO:0001217, UniParc:UPI000022514C, UniRef:UniRef100_Q6MJG0, UniRef:UniRef50_K7ZGF9, UniRef:UniRef90_Q6MJG0
contig_1	cds	2673465	2674376	+	MJEBLD_02551	mscK	Putative efflux protein	COG:COG3264, COG:M, SO:0001217, UniRef:UniRef50_A0A1Z3ND81, UniRef:UniRef90_Q6MJG1
contig_1	cds	2674382	2675083	-	MJEBLD_02552	ubiE	Methyltransferase domain-containing protein	COG:COG2226, COG:HJ, RefSeq:WP_011165201.1, SO:0001217, UniParc:UPI000022514A, UniRef:UniRef100_Q6MJG2, UniRef:UniRef50_M4V806, UniRef:UniRef90_Q6MJG2
contig_1	cds	2675152	2675640	+	MJEBLD_02553		YdhG-like domain-containing protein	RefSeq:WP_011165200.1, SO:0001217, UniParc:UPI0000225149, UniRef:UniRef100_Q6MJG3, UniRef:UniRef50_A0A942DP46, UniRef:UniRef90_K7YRF0
contig_1	cds	2675647	2676645	-	MJEBLD_02554	adhP	alcohol dehydrogenase	COG:COG1064, COG:G, RefSeq:WP_011165199.1, SO:0001217, UniParc:UPI0000225148, UniRef:UniRef100_Q6MJG4, UniRef:UniRef50_A0A161PCZ6, UniRef:UniRef90_A0A1Z3N6D6
contig_1	cds	2676840	2677262	+	MJEBLD_02555		Putative membrane protein	SO:0001217, UniRef:UniRef50_A0A094SG27, UniRef:UniRef90_Q6MJG5
contig_1	cds	2677336	2678322	+	MJEBLD_02556	pldB	Lysophospholipase, alpha-beta hydrolase superfamily	COG:COG2267, COG:I, RefSeq:WP_231839175.1, SO:0001217, UniParc:UPI0003122FD4, UniRef:UniRef100_Q6MJG6, UniRef:UniRef50_Q6MJG6, UniRef:UniRef90_Q6MJG6
