# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1396126	1397088	-	DLEPHM_03079	yhaM	HD-hydrolase domain containing protein	COG:COG3481, COG:J, EC:3.1.-.-, KEGG:K03698, RefSeq:WP_011165481.1, SO:0001217, UniParc:UPI0000225261, UniRef:UniRef100_Q6MIN6, UniRef:UniRef50_Q6MIN6, UniRef:UniRef90_Q6MIN6
contig_1	cds	1397088	1397741	-	DLEPHM_03080		Lipoprotein	RefSeq:WP_038448308.1, SO:0001217, UniParc:UPI0002FF343E, UniRef:UniRef100_Q6MIN5, UniRef:UniRef50_A0A940L6I9, UniRef:UniRef90_K7Z0Z7
contig_1	cds	1397741	1399513	-	DLEPHM_03081	bepA	Outer membrane protein chaperone/metalloprotease BepA/YfgC, contains M48 and TPR domains	COG:COG4783, COG:MO, RefSeq:WP_011165483.1, SO:0001217, UniParc:UPI0000225263, UniRef:UniRef100_Q6MIN4, UniRef:UniRef50_A0A161PSM1, UniRef:UniRef90_K7YS42
contig_1	cds	1399517	1400893	-	DLEPHM_03082	mlaD	ABC-type organic solvent transporter, solute-binding periplasmic protein	COG:COG1463, COG:M, RefSeq:WP_011165484.1, SO:0001217, UniParc:UPI0000225264, UniRef:UniRef100_Q6MIN3, UniRef:UniRef50_A0A258W6Z3, UniRef:UniRef90_Q6MIN3
contig_1	cds	1400890	1401654	-	DLEPHM_03083	mlaF	ABC-type organic solvent transport system ATP-binding protein	COG:COG1127, COG:M, RefSeq:WP_011165485.1, SO:0001217, UniParc:UPI0000225265, UniRef:UniRef100_Q6MIN2, UniRef:UniRef50_A0A1J5KCS5, UniRef:UniRef90_Q6MIN2
contig_1	cds	1401654	1402481	-	DLEPHM_03084	mlaE	ABC-type organic solvent resistance transport system permease protein	COG:COG0767, COG:M, KEGG:K02066, RefSeq:WP_011165486.1, SO:0001217, UniParc:UPI0000225266, UniRef:UniRef100_Q6MIN1, UniRef:UniRef50_Q6MIN1, UniRef:UniRef90_Q6MIN1
contig_1	cds	1402478	1403686	-	DLEPHM_03085	alr	alanine racemase	COG:COG0787, COG:M, EC:5.1.1.1, GO:0006522, GO:0008784, GO:0009252, KEGG:K01775, RefSeq:WP_011165487.1, SO:0001217, UniParc:UPI0000225267, UniRef:UniRef100_Q6MIN0, UniRef:UniRef50_Q6MIN0, UniRef:UniRef90_Q6MIN0
contig_1	cds	1403696	1405186	-	DLEPHM_03086	gGDEF	Sensor histidine kinase	COG:COG2199, COG:T, RefSeq:WP_011165488.1, SO:0001217, UniParc:UPI0000225268, UniRef:UniRef100_Q6MIM9, UniRef:UniRef50_A0A514XET3, UniRef:UniRef90_Q6MIM9
contig_1	cds	1405187	1407439	-	DLEPHM_03087		histidine kinase	RefSeq:WP_011165489.1, SO:0001217, UniParc:UPI0000225269, UniRef:UniRef100_Q6MIM8, UniRef:UniRef50_A0A150WG37, UniRef:UniRef90_K7ZGP7
contig_1	cds	1407579	1409192	+	DLEPHM_03088	nadB	L-aspartate oxidase	COG:COG0029, COG:H, EC:1.4.3.16, GO:0008734, GO:0009435, KEGG:K00278, RefSeq:WP_011165490.1, SO:0001217, UniParc:UPI000022526A, UniRef:UniRef100_Q6MIM7, UniRef:UniRef50_A0A928H5K3, UniRef:UniRef90_K7YYE5
contig_1	cds	1409232	1410083	+	DLEPHM_03089	pldB	Serine aminopeptidase S33 domain-containing protein	COG:COG2267, COG:I, RefSeq:WP_011165491.1, SO:0001217, UniParc:UPI000022526B, UniRef:UniRef100_Q6MIM6, UniRef:UniRef50_Q6MIM6, UniRef:UniRef90_Q6MIM6
contig_1	cds	1410083	1410679	+	DLEPHM_03090		Lipoprotein	RefSeq:WP_011165492.1, SO:0001217, UniParc:UPI000022526C, UniRef:UniRef100_Q6MIM5, UniRef:UniRef50_Q6MIM5, UniRef:UniRef90_Q6MIM5
contig_1	cds	1410713	1411489	-	DLEPHM_03091	yqjQ	putative short-chain dehydrogenase	COG:COG0300, COG:R, RefSeq:WP_011165493.1, SO:0001217, UniParc:UPI000022526D, UniRef:UniRef100_Q6MIM4, UniRef:UniRef50_Q6MIM4, UniRef:UniRef90_Q6MIM4
contig_1	cds	1411496	1412251	-	DLEPHM_03092	rnhA	ribonuclease HI	COG:COG0328, COG:L, EC:3.1.26.4, GO:0003676, GO:0004523, KEGG:K03469, RefSeq:WP_231839192.1, SO:0001217, UniParc:UPI0003091CC2, UniRef:UniRef100_UPI0003091CC2, UniRef:UniRef50_A0A4Q6CJN0, UniRef:UniRef90_K7ZGQ0
contig_1	cds	1412482	1414095	+	DLEPHM_03093		VWFA domain-containing protein	RefSeq:WP_157865721.1, SO:0001217, UniParc:UPI0012FEC1E5, UniRef:UniRef100_UPI0012FEC1E5, UniRef:UniRef50_K7ZBY3, UniRef:UniRef90_K7ZBY3
contig_1	cds	1414222	1415073	+	DLEPHM_03094		hypothetical protein	RefSeq:WP_011165496.1, SO:0001217, UniParc:UPI0000225270, UniRef:UniRef100_Q6MIM1, UniRef:UniRef50_K7ZGQ2, UniRef:UniRef90_K7ZGQ2
contig_1	cds	1415082	1415873	+	DLEPHM_03095		FCP1-like y domain-containing protein	RefSeq:WP_011165497.1, SO:0001217, UniParc:UPI0000225271, UniRef:UniRef100_Q6MIM0, UniRef:UniRef50_K7YYF5, UniRef:UniRef90_Q6MIM0
contig_1	cds	1415875	1416612	-	DLEPHM_03096		TTHB210-like domain-containing protein	RefSeq:WP_231839193.1, SO:0001217, UniParc:UPI001E41D373, UniRef:UniRef100_Q6MIL9, UniRef:UniRef50_Q6MIL9, UniRef:UniRef90_Q6MIL9
contig_1	cds	1416903	1421801	+	DLEPHM_03097	ecxA	EcxA zinc-binding domain-containing protein	RefSeq:WP_157865722.1, SO:0001217, UniParc:UPI0002E31192, UniRef:UniRef100_Q6MIL8, UniRef:UniRef50_Q6MIL8, UniRef:UniRef90_Q6MIL8
contig_1	cds	1421909	1422703	-	DLEPHM_03098		ABC-type transporter involved in lipoprotein release	RefSeq:WP_011165500.1, SO:0001217, UniParc:UPI0000225274, UniRef:UniRef100_Q6MIL7, UniRef:UniRef50_K7YYF8, UniRef:UniRef90_K7YYF8
contig_1	cds	1422732	1425827	-	DLEPHM_03099	recB	DNA 3'-5' helicase	COG:COG1074, COG:L, RefSeq:WP_080559008.1, SO:0001217, UniParc:UPI00030ED7FA, UniRef:UniRef100_UPI00030ED7FA, UniRef:UniRef50_K7ZBY8, UniRef:UniRef90_K7ZBY8
contig_1	cds	1425803	1428526	-	DLEPHM_03100	addB	Putative exonuclease	COG:COG3857, COG:L, RefSeq:WP_011165502.1, SO:0001217, UniParc:UPI0000225276, UniRef:UniRef100_Q6MIL5, UniRef:UniRef50_K7Z125, UniRef:UniRef90_K7Z125
contig_1	cds	1428532	1429650	-	DLEPHM_03101		PorV/PorQ family protein	RefSeq:WP_011165503.1, SO:0001217, UniParc:UPI0000225277, UniRef:UniRef100_Q6MIL4, UniRef:UniRef50_A0A514XES1, UniRef:UniRef90_Q6MIL4
contig_1	cds	1429650	1430621	-	DLEPHM_03102		Lipoprotein	RefSeq:WP_011165504.1, SO:0001217, UniParc:UPI0000225278, UniRef:UniRef100_Q6MIL3, UniRef:UniRef50_Q6MIL3, UniRef:UniRef90_Q6MIL3
contig_1	cds	1430631	1431716	-	DLEPHM_03103		Long-chain fatty acid transport protein	RefSeq:WP_231839194.1, SO:0001217, UniParc:UPI001E5F3EAE, UniRef:UniRef100_Q6MIL2, UniRef:UniRef50_A0A514XP90, UniRef:UniRef90_A0A1Z3ND56
contig_1	cds	1431919	1432641	+	DLEPHM_03104		Lipoprotein	RefSeq:WP_011165506.1, SO:0001217, UniParc:UPI000022527A, UniRef:UniRef100_Q6MIL1, UniRef:UniRef50_K7ZBZ0, UniRef:UniRef90_Q6MIL1
contig_1	cds	1432802	1433983	-	DLEPHM_03105		PorV/PorQ family protein	RefSeq:WP_011165507.1, SO:0001217, UniParc:UPI000022527B, UniRef:UniRef100_Q6MIL0, UniRef:UniRef50_K7Z132, UniRef:UniRef90_K7Z132
contig_1	cds	1434041	1434607	+	DLEPHM_03106		Outer membrane protein beta-barrel domain-containing protein	SO:0001217, UniParc:UPI000022527C, UniRef:UniRef100_Q6MIK9, UniRef:UniRef50_A0A1Z3N5H7, UniRef:UniRef90_A0A1Z3N5H7
contig_1	cds	1434598	1435203	-	DLEPHM_03107	coaE	dephospho-CoA kinase	COG:COG0237, COG:H, EC:2.7.1.24, GO:0004140, GO:0005524, GO:0005737, GO:0015937, KEGG:K00859, RefSeq:WP_011165509.1, SO:0001217, UniParc:UPI000022527D, UniRef:UniRef100_Q6MIK8, UniRef:UniRef50_Q6MIK8, UniRef:UniRef90_Q6MIK8
contig_1	cds	1435269	1437230	+	DLEPHM_03108	sPS1	Protein kinase domain-containing protein	COG:COG0515, COG:T, RefSeq:WP_011165510.1, SO:0001217, UniParc:UPI000022527E, UniRef:UniRef100_Q6MIK7, UniRef:UniRef50_A0A150WG57, UniRef:UniRef90_K7YYG8
contig_1	cds	1437270	1439051	+	DLEPHM_03109	fAA1	Long-chain fatty-acid-CoA ligase	COG:COG1022, COG:I, RefSeq:WP_011165511.1, SO:0001217, UniParc:UPI000022527F, UniRef:UniRef100_Q6MIK6, UniRef:UniRef50_A0A254Q6P5, UniRef:UniRef90_Q6MIK6
contig_1	cds	1439048	1439788	+	DLEPHM_03110	fmt	Formyl transferase N-terminal domain-containing protein	COG:COG0223, COG:J, RefSeq:WP_011165512.1, SO:0001217, UniParc:UPI0000225280, UniRef:UniRef100_Q6MIK5, UniRef:UniRef50_A0A849WPN1, UniRef:UniRef90_K7Z137
contig_1	cds	1439785	1442202	+	DLEPHM_03111	menH	AMP-ligase	COG:COG0596, COG:HR, RefSeq:WP_011165513.1, SO:0001217, UniParc:UPI0000225281, UniRef:UniRef100_Q6MIK4, UniRef:UniRef50_A0A942DSY5, UniRef:UniRef90_Q6MIK4
contig_1	cds	1442195	1443058	+	DLEPHM_03112		Putative manganese transport system permease protein	RefSeq:WP_011165514.1, SO:0001217, UniParc:UPI0000225282, UniRef:UniRef100_Q6MIK3, UniRef:UniRef50_Q6MIK3, UniRef:UniRef90_Q6MIK3
contig_1	cds	1443061	1445745	+	DLEPHM_03113	ppsA	phosphoenolpyruvate synthase	COG:COG0574, COG:G, EC:2.7.9.2, RefSeq:WP_011165515.1, SO:0001217, UniParc:UPI0000225283, UniRef:UniRef100_Q6MIK2, UniRef:UniRef50_A0A1F3SEK4, UniRef:UniRef90_Q6MIK2
contig_1	cds	1445866	1447077	-	DLEPHM_03114		CHAT domain-containing protein	RefSeq:WP_157865723.1, SO:0001217, UniParc:UPI0002EF0487, UniRef:UniRef100_Q6MIK1, UniRef:UniRef50_A0A162GJF4, UniRef:UniRef90_K7ZBZ4
contig_1	cds	1447297	1447629	+	DLEPHM_03115		C-type lysozyme inhibitor domain-containing protein	RefSeq:WP_011165517.1, SO:0001217, UniParc:UPI0000225285, UniRef:UniRef100_Q6MIK0, UniRef:UniRef50_K7Z141, UniRef:UniRef90_K7Z141
contig_1	cds	1447768	1448871	-	DLEPHM_03116	btaA	Putative transferase	COG:COG5379, COG:I, RefSeq:WP_011165518.1, SO:0001217, UniParc:UPI0000225286, UniRef:UniRef100_Q6MIJ9, UniRef:UniRef50_K7YS81, UniRef:UniRef90_K7YS81
contig_1	cds	1448884	1449921	-	DLEPHM_03117		Porin domain-containing protein	SO:0001217, UniRef:UniRef50_K7ZGR4, UniRef:UniRef90_K7ZGR4
contig_1	cds	1449952	1450647	-	DLEPHM_03118		Outer membrane lipoprotein-sorting protein	RefSeq:WP_011165520.1, SO:0001217, UniParc:UPI0000225288, UniRef:UniRef100_Q6MIJ7, UniRef:UniRef50_Q6MIJ7, UniRef:UniRef90_Q6MIJ7
contig_1	cds	1450657	1452786	-	DLEPHM_03119		Putative dehydrogenase	COG:COG5322, COG:R, EC:1.2.1.80, KEGG:K14330, RefSeq:WP_011165521.1, SO:0001217, UniParc:UPI0000225289, UniRef:UniRef100_Q6MIJ6, UniRef:UniRef50_Q6MIJ6, UniRef:UniRef90_Q6MIJ6
contig_1	cds	1452761	1453780	-	DLEPHM_03120	wcaG	Putative dehydrogenase	COG:COG0451, COG:M, RefSeq:WP_011165522.1, SO:0001217, UniParc:UPI000022528A, UniRef:UniRef100_Q6MIJ5, UniRef:UniRef50_K7Z148, UniRef:UniRef90_K7Z148
contig_1	cds	1453799	1454797	-	DLEPHM_03121	lCB5	Putative kinase	COG:COG1597, COG:IR, RefSeq:WP_011165523.1, SO:0001217, UniParc:UPI000022528B, UniRef:UniRef100_Q6MIJ4, UniRef:UniRef50_A0A150WGF0, UniRef:UniRef90_Q6MIJ4
contig_1	cds	1455152	1456990	+	DLEPHM_03122		SMP-30/Gluconolactonase/LRE-like region domain-containing protein	RefSeq:WP_011165525.1, SO:0001217, UniParc:UPI000022528D, UniRef:UniRef100_Q6MIJ2, UniRef:UniRef50_K7ZGR6, UniRef:UniRef90_Q6MIJ2
contig_1	cds	1457023	1458231	-	DLEPHM_03123	lolE	ABC-type lipoprotein transporter, permease protein	COG:COG4591, COG:M, RefSeq:WP_011165526.1, SO:0001217, UniParc:UPI000022528E, UniRef:UniRef100_Q6MIJ1, UniRef:UniRef50_K7YYI0, UniRef:UniRef90_K7YYI0
contig_1	cds	1458231	1458926	-	DLEPHM_03124	lolD	ABC transporter, ATP-binding protein	COG:COG1136, COG:M, RefSeq:WP_011165527.1, SO:0001217, UniParc:UPI000022528F, UniRef:UniRef100_Q6MIJ0, UniRef:UniRef50_Q6MIJ0, UniRef:UniRef90_Q6MIJ0
contig_1	cds	1458945	1459700	-	DLEPHM_03125		Outer membrane protein beta-barrel domain-containing protein	RefSeq:WP_011165528.1, SO:0001217, UniParc:UPI0000225290, UniRef:UniRef100_Q6MII9, UniRef:UniRef50_K7Z153, UniRef:UniRef90_K7Z153
contig_1	cds	1459703	1460218	-	DLEPHM_03126		AMIN domain-containing protein	RefSeq:WP_144313790.1, SO:0001217, UniParc:UPI0002E31AC7, UniRef:UniRef100_Q6MII8, UniRef:UniRef50_K7YS95, UniRef:UniRef90_K7YS95
contig_1	cds	1460474	1461058	+	DLEPHM_03127		Lipoprotein	RefSeq:WP_011165530.1, SO:0001217, UniParc:UPI0000225292, UniRef:UniRef100_Q6MII7, UniRef:UniRef50_Q6MII7, UniRef:UniRef90_Q6MII7
contig_1	cds	1461368	1461535	-	DLEPHM_03128		hypothetical protein	
contig_1	cds	1461546	1463585	+	DLEPHM_03129	dcp	Peptidyl-dipeptidase	COG:COG0339, COG:O, EC:3.4.15.5, KEGG:K01284, RefSeq:WP_011165531.1, SO:0001217, UniParc:UPI0000225293, UniRef:UniRef100_Q6MII6, UniRef:UniRef50_A0A952NL25, UniRef:UniRef90_Q6MII6
contig_1	cds	1463585	1464496	+	DLEPHM_03130	nadK	NAD kinase	COG:COG0061, COG:H, EC:2.7.1.23, GO:0003951, GO:0005524, GO:0005737, GO:0006741, GO:0019674, GO:0046872, GO:0051287, KEGG:K00858, RefSeq:WP_011165532.1, SO:0001217, UniParc:UPI0000225294, UniRef:UniRef100_Q6MII5, UniRef:UniRef50_Q6MII5, UniRef:UniRef90_Q6MII5
contig_1	cds	1464512	1466212	+	DLEPHM_03131	recN	DNA repair protein RecN	COG:COG0497, COG:L, GO:0005524, GO:0006281, GO:0006310, RefSeq:WP_011165533.1, SO:0001217, UniParc:UPI0000225295, UniRef:UniRef100_Q6MII4, UniRef:UniRef50_A0A952NL92, UniRef:UniRef90_Q6MII4
contig_1	cds	1466322	1467263	+	DLEPHM_03132	ybjT	Putative nucleoside-diphosphate-sugar epimerase	COG:COG0702, COG:R, RefSeq:WP_011165534.1, SO:0001217, UniParc:UPI0000225296, UniRef:UniRef100_Q6MII3, UniRef:UniRef50_K7YSA1, UniRef:UniRef90_K7YSA1
contig_1	cds	1467355	1469403	+	DLEPHM_03133	ptrB	Oligopeptidase B	COG:COG1770, COG:E, EC:3.4.21.83, KEGG:K01354, RefSeq:WP_226988035.1, SO:0001217, UniParc:UPI0002E3CAD5, UniRef:UniRef100_Q6MII2, UniRef:UniRef50_K7ZGS1, UniRef:UniRef90_K7ZGS1
contig_1	cds	1469400	1470209	-	DLEPHM_03134		L,D-TPase catalytic domain-containing protein	RefSeq:WP_041583618.1, SO:0001217, UniParc:UPI0002D2BE01, UniRef:UniRef100_Q6MII1, UniRef:UniRef50_K7YYI8, UniRef:UniRef90_K7YYI8
contig_1	cds	1470374	1472002	-	DLEPHM_03135	tar	Putative methyl-accepting chemotaxis protein	COG:COG0840, COG:T, RefSeq:WP_041583619.1, SO:0001217, UniParc:UPI0002EB1093, UniRef:UniRef100_Q6MII0, UniRef:UniRef50_A0A514WVQ8, UniRef:UniRef90_Q6MII0
contig_1	cds	1472164	1474848	-	DLEPHM_03136	acnA	aconitate hydratase AcnA	COG:C, COG:COG1048, EC:4.2.1.3, EC:4.2.1.99, GO:0003994, GO:0006099, KEGG:K27802, RefSeq:WP_011165538.1, SO:0001217, UniParc:UPI000022529A, UniRef:UniRef100_Q6MIH9, UniRef:UniRef50_P37032, UniRef:UniRef90_K7Z163
contig_1	cds	1474865	1475413	-	DLEPHM_03137	mutT	ADP-ribose pyrophosphatase	COG:COG0494, COG:V, RefSeq:WP_011165539.1, SO:0001217, UniParc:UPI000022529B, UniRef:UniRef100_Q6MIH8, UniRef:UniRef50_A4G629, UniRef:UniRef90_Q6MIH8
contig_1	cds	1475583	1476341	+	DLEPHM_03138		Outer membrane protein beta-barrel domain-containing protein	RefSeq:WP_011165540.1, SO:0001217, UniParc:UPI000022529C, UniRef:UniRef100_Q6MIH7, UniRef:UniRef50_Q6MIH7, UniRef:UniRef90_Q6MIH7
contig_1	cds	1476460	1477026	+	DLEPHM_03139		Lipoprotein	RefSeq:WP_231839196.1, SO:0001217, UniParc:UPI001E5C0917, UniRef:UniRef100_UPI001E5C0917, UniRef:UniRef50_A0A161PVM3, UniRef:UniRef90_K7YYJ3
contig_1	cds	1477023	1479791	+	DLEPHM_03140		Cell wall surface anchor family protein	RefSeq:WP_011165542.1, SO:0001217, UniParc:UPI000022529E, UniRef:UniRef100_Q6MIH5, UniRef:UniRef50_Q6MIH5, UniRef:UniRef90_Q6MIH5
contig_1	cds	1479902	1481080	+	DLEPHM_03141		PA14 domain-containing protein	RefSeq:WP_011165543.1, SO:0001217, UniParc:UPI000022529F, UniRef:UniRef100_Q6MIH4, UniRef:UniRef50_A0A940L632, UniRef:UniRef90_K7Z168
contig_1	cds	1481178	1482503	+	DLEPHM_03142	hmgA	homogentisate 1,2-dioxygenase	COG:COG3508, COG:Q, EC:1.13.11.5, GO:0004411, GO:0006559, GO:0006572, KEGG:K00451, SO:0001217, UniParc:UPI00002252A0, UniRef:UniRef100_Q6MIH3, UniRef:UniRef50_K7Z174, UniRef:UniRef90_K7Z174
contig_1	cds	1482532	1483290	-	DLEPHM_03143	ubiE	Putative methyltransferase	COG:COG2226, COG:HJ, RefSeq:WP_011165545.1, SO:0001217, UniParc:UPI00002252A1, UniRef:UniRef100_Q6MIH2, UniRef:UniRef50_Q6MIH2, UniRef:UniRef90_Q6MIH2
contig_1	cds	1483378	1483857	-	DLEPHM_03144		Bdellovibrio beta-sandwich domain-containing protein	RefSeq:WP_011165546.1, SO:0001217, UniParc:UPI00002252A2, UniRef:UniRef100_Q6MIH1, UniRef:UniRef50_K7ZGS8, UniRef:UniRef90_K7ZGS8
contig_1	cds	1483854	1484615	-	DLEPHM_03145	lpxH	UDP-2,3-diacylglucosamine hydrolase	COG:COG2908, COG:M, EC:3.6.1.54, KEGG:K03269, RefSeq:WP_011165547.1, SO:0001217, UniParc:UPI00002252A3, UniRef:UniRef100_Q6MIH0, UniRef:UniRef50_Q6MIH0, UniRef:UniRef90_Q6MIH0
contig_1	cds	1484615	1486273	-	DLEPHM_03146	ftsZ	cell division protein FtsZ	COG:COG0206, COG:D, GO:0000910, GO:0003924, GO:0005525, KEGG:K03531, RefSeq:WP_011165548.1, SO:0001217, UniParc:UPI00002252A4, UniRef:UniRef100_Q6MIG9, UniRef:UniRef50_A0A3M1C3S0, UniRef:UniRef90_K7ZC09
contig_1	cds	1486335	1487591	-	DLEPHM_03147	ftsA	cell division protein FtsA	COG:COG0849, COG:D, GO:0005515, GO:0005524, GO:0043093, RefSeq:WP_011165549.1, SO:0001217, UniParc:UPI00002252A5, UniRef:UniRef100_Q6MIG8, UniRef:UniRef50_A0A661JC64, UniRef:UniRef90_Q6MIG8
contig_1	cds	1487713	1488459	-	DLEPHM_03148	ftsQ	Cell division protein	COG:COG1589, COG:D, RefSeq:WP_011165550.1, SO:0001217, UniParc:UPI00002252A6, UniRef:UniRef100_Q6MIG7, UniRef:UniRef50_A0A514XEP1, UniRef:UniRef90_Q6MIG7
contig_1	cds	1488654	1490192	+	DLEPHM_03149	tar	Chemotaxis protein	COG:COG0840, COG:T, RefSeq:WP_011165551.1, SO:0001217, UniParc:UPI00002252A7, UniRef:UniRef100_Q6MIG6, UniRef:UniRef50_A0A0B8X1I4, UniRef:UniRef90_A0A1Z3N5B9
contig_1	cds	1490271	1491197	+	DLEPHM_03150	uspA	Universal stress protein	COG:COG0589, COG:T, RefSeq:WP_011165552.1, SO:0001217, UniParc:UPI00002252A8, UniRef:UniRef100_Q6MIG5, UniRef:UniRef50_Q6MIG5, UniRef:UniRef90_Q6MIG5
contig_1	cds	1491325	1493148	+	DLEPHM_03151		Caspase family p20 domain-containing protein	RefSeq:WP_011165553.1, SO:0001217, UniParc:UPI00002252A9, UniRef:UniRef100_Q6MIG4, UniRef:UniRef50_Q6MIG4, UniRef:UniRef90_Q6MIG4
contig_1	cds	1493194	1494153	+	DLEPHM_03152	ldhA	Hxdroxypyruvate reductase	COG:CHR, COG:COG1052, RefSeq:WP_011165554.1, SO:0001217, UniParc:UPI00002252AA, UniRef:UniRef100_Q6MIG3, UniRef:UniRef50_A0A4Y1MUG8, UniRef:UniRef90_Q6MIG3
contig_1	cds	1494150	1495511	-	DLEPHM_03153	murC	UDP-N-acetylmuramate--L-alanine ligase	COG:COG0773, COG:M, EC:6.3.2.8, GO:0005524, GO:0005737, GO:0008360, GO:0008763, GO:0009252, GO:0051301, GO:0071555, KEGG:K01924, RefSeq:WP_011165555.1, SO:0001217, UniParc:UPI00002252AB, UniRef:UniRef100_P61676, UniRef:UniRef50_P61676, UniRef:UniRef90_P61676
contig_1	cds	1495508	1496581	-	DLEPHM_03154	murG	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	COG:COG0707, COG:M, EC:2.4.1.227, GO:0005886, GO:0005975, GO:0008360, GO:0009252, GO:0030259, GO:0050511, GO:0051301, GO:0051991, GO:0071555, KEGG:K02563, RefSeq:WP_011165556.1, SO:0001217, UniParc:UPI00002252AC, UniRef:UniRef100_Q6MIG1, UniRef:UniRef50_Q6MIG1, UniRef:UniRef90_Q6MIG1
contig_1	cds	1496583	1497725	-	DLEPHM_03155	ftsW	putative lipid II flippase FtsW	COG:COG0772, COG:D, GO:0009252, GO:0016020, GO:0051301, KEGG:K03588, RefSeq:WP_011165557.1, SO:0001217, UniParc:UPI00002252AD, UniRef:UniRef100_Q6MIG0, UniRef:UniRef50_K7YYL2, UniRef:UniRef90_K7YYL2
contig_1	cds	1497825	1498199	-	DLEPHM_03156		Lipoprotein	RefSeq:WP_144313791.1, SO:0001217, UniParc:UPI00031636F7, UniRef:UniRef100_UPI00031636F7, UniRef:UniRef50_Q6MIF9, UniRef:UniRef90_Q6MIF9
contig_1	cds	1498277	1499665	-	DLEPHM_03157	murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	COG:COG0771, COG:M, EC:6.3.2.9, GO:0005524, GO:0005737, GO:0008360, GO:0008764, GO:0009252, GO:0051301, GO:0071555, KEGG:K01925, RefSeq:WP_011165559.1, SO:0001217, UniParc:UPI00002252AF, UniRef:UniRef100_Q6MIF8, UniRef:UniRef50_Q6MIF8, UniRef:UniRef90_Q6MIF8
contig_1	cds	1499670	1500746	-	DLEPHM_03158	mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase	COG:COG0472, COG:M, EC:2.7.8.13, GO:0005886, GO:0008360, GO:0008963, GO:0009252, GO:0016020, GO:0046872, GO:0051301, GO:0051992, GO:0071555, KEGG:K01000, RefSeq:WP_011165560.1, SO:0001217, UniParc:UPI00002252B0, UniRef:UniRef100_Q6MIF7, UniRef:UniRef50_A7HH64, UniRef:UniRef90_Q6MIF7
contig_1	cds	1500897	1501418	+	DLEPHM_03159		CBS domain-containing protein	COG:COG3448, COG:T, SO:0001217, UniRef:UniRef50_K7ZGT5, UniRef:UniRef90_K7ZGT5
contig_1	cds	1501422	1502843	-	DLEPHM_03160	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	COG:COG0770, COG:M, EC:6.3.2.10, KEGG:K01929, RefSeq:WP_011165562.1, SO:0001217, UniParc:UPI00002252B2, UniRef:UniRef100_Q6MIF5, UniRef:UniRef50_K7YYL5, UniRef:UniRef90_K7YYL5
contig_1	cds	1502846	1504336	-	DLEPHM_03161	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	COG:COG0769, COG:M, EC:6.3.2.13, GO:0005524, GO:0008360, GO:0009058, GO:0016874, GO:0051301, KEGG:K01928, RefSeq:WP_011165563.1, SO:0001217, UniParc:UPI00002252B3, UniRef:UniRef100_Q6MIF4, UniRef:UniRef50_A0A317JP20, UniRef:UniRef90_Q6MIF4
contig_1	cds	1504364	1505044	+	DLEPHM_03162	ypfH	Serine esterase, putative	COG:COG0400, COG:R, RefSeq:WP_011165564.1, SO:0001217, UniParc:UPI00002252B4, UniRef:UniRef100_Q6MIF3, UniRef:UniRef50_Q6MIF3, UniRef:UniRef90_Q6MIF3
contig_1	cds	1505086	1506828	+	DLEPHM_03163		Cytochrome c domain-containing protein	RefSeq:WP_011165565.1, SO:0001217, UniParc:UPI00002252B5, UniRef:UniRef100_Q6MIF2, UniRef:UniRef50_Q6MIF2, UniRef:UniRef90_Q6MIF2
contig_1	cds	1506951	1507397	+	DLEPHM_03164	crp	putative cyclic nucleotide binding protein	COG:COG0664, COG:T, RefSeq:WP_144313792.1, SO:0001217, UniParc:UPI0003140112, UniRef:UniRef100_Q6MIF1, UniRef:UniRef50_Q6MIF1, UniRef:UniRef90_Q6MIF1
contig_1	cds	1507394	1508149	+	DLEPHM_03165	lpxH	Putative phosphatase protein	COG:COG2908, COG:M, EC:3.6.1.54, KEGG:K03269, RefSeq:WP_011165567.1, SO:0001217, UniParc:UPI00002252B7, UniRef:UniRef100_Q6MIF0, UniRef:UniRef50_Q6MIF0, UniRef:UniRef90_Q6MIF0
contig_1	cds	1508156	1509748	-	DLEPHM_03166	recQ	ATP-dependent DNA helicase RecQ	COG:COG0514, COG:L, RefSeq:WP_011165568.1, SO:0001217, UniParc:UPI00002252B8, UniRef:UniRef100_Q6MIE9, UniRef:UniRef50_A0A1V5BP07, UniRef:UniRef90_K7Z199
contig_1	cds	1509942	1510796	+	DLEPHM_03167	ybxI	beta-lactamase	COG:COG2602, COG:V, RefSeq:WP_231839198.1, SO:0001217, UniParc:UPI000301585D, UniRef:UniRef100_Q6MIE8, UniRef:UniRef50_K7YSE2, UniRef:UniRef90_Q6MIE8
